"Lo que tiene valor no es la obra en sí sino el obrar."|1,4|Leopold Schefer  poeta alemán
"Las venganzas castigan pero no quitan las culpas"|2,6|MIGUEL DE CERVANTES SAAVEDRA  POETA Y NOVELISTA ESPAÑOL
"A veces el silencio es el único lenguaje del hombre."|2,5|Alfonso de Lamartine. Escritor, poeta y político francés
"A veces el silencio es el único lenguaje del hombre."|1,6|Carlos Agustín Sainte-Beuve
"… buena fe, creemos que nunca hubo nada parecido" (Conclusión)|2,4|CARLOS AGUSTÍN SAINTE-BEUVE  CRÍTICO LITERARIO Y ESCRITOR FRANCÉS
"Las obras humanas son relativas, no así su valor"|3,6|SRI CHINMOY  GURÚ INDIO
"Cualquier poder, si no se basa en la unión, es débil."|4,6|Jean de La Fontaine   escritor francés
"La libertad es el aire respirable del alma humana." (Primera parte)|1,5|Jorge Rodenbach
"Es difícil vivir rodeado de gente que uno no eligió."|3,5|Fernando de Rojas   escritor español
"Las lágrimas son la fortaleza de las mujeres."|2,7|Carlos de Saint-Evremont. Literato y cortesano francés
"La razón perfecta es un bien propio del hombre; …" (Primera parte)|1,5|Cayo Valerio Flaco. Político y militar romano
"… los demás dones son comunes a él y a los animales" (Conclusión)|2,6|CAYO VALERIO FLACO  POLÍTICO Y MILITAR ROMANO
"De todo hay que tener bastante más nada en exceso"|2,6|BENJAMÍN FRANKLIN  FILÓSOFO, POLÍTICO Y CIENTÍFICO ESTADOUNIDENSE
"El valor es el arte de tener miedo sin aparentarlo."|2,5|Emile de Girardin. Escritora francesa
"Las emociones impiden la gestación de la fantasía."|1,5|Edmud y Jules Hout de Goncourt.  2 hermanos escritores franceses
"Es la educación la que forma el sentido común"|2,5|ALEXANDER POPE  POETA INGLÉS
"Quedan pocos amigos al tiempo de la necesidad."|3,6|SANTA TERESA DE JESÚS  RELIGIOSA, MÍSTICA Y ESCRITORA ESPAÑOLA
"Mata más una mala lengua que la mano del verdugo:..." (Primera parte)|1,5|JOSÉ CANALEJAS  ABOGADO Y POLÍTICO ESPAÑOL
"… éste mata sólo un hombre, una mala lengua a muchos." (Conclusión)|2,5|José Canalejas. Abogado y político español
"El que confía en los demás es engañado fácilmente."|3,6|Noel Clarasó. Escritor español
"Querer saber sólo por saber, es frívola curiosidad."|2,4|San Gregorio Magno. Papa y escritor teológico romano
"La caridad que nada cuesta, el cielo la ignora."|1,5|Honorato de Balzac. Escritor francés
"Tema el alma su propia muerte y no la del cuerpo"|2,5|SAN AGUSTÍN  FILÓSOFO Y TEÓLOGO LATINO
"La ley de la herencia es una suprema injusticia."|3,6|Enrique Barbusse   novelista francés
"Beber sin sed y poder amar en cualquier momento es..." (Primera parte)|1,6|PEDRO A. BEAUMARCHAIS  TRAUMATÓLOGO FRANCÉS
"… lo único que nos distingue de los demás animales." (Conclusión)|2,5|PEDRO A. BEAUMARCHAIS  TRAUMATÓLOGO FRANCÉS
"Un enemigo puede hacer más mal, que bien diez amigos"|2,6|JONATHAN SWIFT  ESCRITOR ANGLO-IRLANDÉS
"Sólo la obediencia da derecho a poder mandar."|3,7|Ralph W. Emerson. Ensayista y poeta estadounidense
"El tiempo es el gran maestro de todas las cosas."|1,5|Esquilo. Dramaturgo griego
"Si la paz no puede mantenerse con honor no es paz"|2,6|LORD JOHN RUSSELL  POLÍTICO BRITÁNICO
"Desde los tiempos de Adán, los necios son mayoría"|3,5|JEAN F. C. DELAVIGNE  POETA Y DRAMATURGO FRANCÉS
"Es necesario cambiar de opinión frecuentemente" (Primera parte)|1,5|CARDENAL DE RETZ  POLÍTICO FRANCÉS
"… para poder estar siempre de acuerdo con su partido" (Conclusión)|2,5|Cardenal de Retz. Político francés
"Hay casualidades que parecen providencias."|2,7|Refranero criollo
"Cuando no pienso en mi, es que no pienso en nadie."|3,5|Jules Rénard. Literato francés
"Sólo se disfruta de la felicidad por contraste."|2,5|Jorge Rodenbach. Poeta y novelista belga
"Quien a sí mismo se desprecia, no logra felicidad."|3,5|Antonio Rosmini Serbati. Pensador y filósofo italiano
"Una buena conciencia es la mejor de las almohadas"|2,7|PABLO GASSENDI  SACERDOTE, FILÓSOFO Y MATEMÁTICO FRANCÉS
"No te fíes de las palabras: en esta vida encontrarás" (Primera parte)|1,4|DEMÓFILO  HISTORIADOR GRIEGO
"Obsérvalo todo; pasa mucho por alto; corrige poco."|1,6|Juan XXIII. Papa de la Iglesia Católica
"Valiente para el amor; para el desamor, cobarde"|3,5|EDUARDO MARQUINA  PERIODISTA, POETA Y DRAMATURGO ESPAÑOL
"La mujer prefiere la belleza a la inteligencia."|2,6|Noel Clarasó. Escritor español
"Obsérvalo todo; pasa mucho por alto; corrige poco."|1,6|Juan XXIII. Papa de la Iglesia Católica
"El arte es un instante detenido para la eternidad."|2,5|James Huneker. Crítico norteamericano
"El amor abre el paréntesis, el matrimonio lo cierra."|3,5|Víctor Hugo. Poeta, novelista y dramaturgo francés
"Para triunfar en la vida se necesita creer con…" (Primera parte)|1,5|GUIDO DE VERONA  NOVELISTA ITALIANO
"… firmeza en las posibilidades más ridículas ." (Conclusión)|2,6|Guido de Verona. Novelista italiano
"Muchas mujeres se casan por tener más libertad"|3,6|CRISTINA  REINA DE SUECIA
"No hacer nunca nada es el camino para no ser nadie."|2,5|Nathaniel Howe. Clérigo norteamericano
"La experiencia se compone de ilusiones perdidas"|2,5|JOSEPH ROUX  SACERDOTE FRANCÉS
"Pedimos consejo, pero deseamos nos den aprobación"|1,5|CHARLES CALEB COLTON  ESCRITOR INGLÉS
"Suele ser flaco el argumento de la autoridad."|2,5|Antonio de Solís. Escritor e historiador español
"Es un gran consuelo pensar que el mal que sufres…" (Primera parte)|1,5|Séneca. Filósofo y escritor latino
"… todos lo han sufrido antes y todos lo sufrirán" (Conclusión)|2,5|SÉNECA  FILÓSOFO Y ESCRITOR LATINO
"La adversidad es la piedra de toque de la amistad"|3,5|Proverbio latino
"En la maldad humana hay orden: crece gradualmente."|2,6|F. y J. Fletcher Beaumont. Dramaturgos ingleses
"La primer hora de la mañana es el timón de la jornada."|2,5|Henry Ward Beecher. Clérigo norteamericano
"Ser digno de confianza es mejor que ser amado"|2,6|Jorge Marcé
"Las cosas no valen sino lo que se las hace valer."|2,5|Molière. Dramaturgo y actor francés
"No espero encontrar un sabio hoy; pero si llego a…" (Primera parte)|1,5|Confucio. Filósofo chino
"… encontrar a un caballero, me daré por satisfecho" (Conclusión)|2,5|CONFUCIO  FILÓSOFO CHINO
"No pensar más que en sí mismo es una fuente de error"|3,6|JEAN DE LA BRUYÈRE  ENSAYISTA Y MORALISTA FRANCÉS
"Es más fácil legalizar las cosas que legitimarlas"|3,5|GEOFFRY CHAUCER  POETA INGLÉS
"Más vale un gordo feliz que un flaco amargado."|1,5|Dicho de uso popular
"El desvelo por las riquezas consume las carnes."|2,6|Eclesiastés
"No he conocido en mi vida a un hombre que no pudiera..." (Primera parte)|1,5|ALEXANDER POPE  POETA INGLÉS
"… soportar como cristiano las desgracias ajenas." (Conclusión)|2,5|ALEXANDER POPE  POETA INGLÉS
"Los poetas no comienzan a vivir sino cuando mueren."|3,6|UGO FÓSCOLO  POETA ITALIANO
"Imposible ayudar a quien no admite consejos."|2,6|Thomas Fuller  historiador y teólogo británico
" La mejor virtud contiene cierto sabor a vicio."|1,5|Miguel E. de Montaigne. Escritor francés
"Quien pregunta lo que sabe, idea algo que no debe"|2,6|I. NÚÑEZ DE ARENA  POLÍTICO E HISTORIADOR ESPAÑOL
"Muchas son las víctimas de su propia locuacidad."|3,5|Juan Persichetti
"Hasta lo más difícil puede ser rápidamente hecho; …" (Primera parte)|1,5|Guillermina de Nassau. Reina de Holanda
"… solamente lo imposible exige un poco más de tiempo" (Conclusión)|2,5|GUILLERMINA DE NASSAU  REINA DE HOLANDA
"El placer no es más que un dolor muy agradable"|3,6|ENRIQUE HEINE  POETA Y PERIODISTA ALEMÁN
"Ave de pico encorvado le tiene al robo afición."|2,5|José Hernández. Poeta argentino
"Es más hermoso dejarse engañar que perder la fe."|1,5|Heinz Zschokke. Director de cine alemán
"No hacer nunca nada es el camino para no ser nadie."|2,5|Nathaniel Howe. Clérigo norteamericano
"La palabra que una vez se ha soltado no sabe volver"|2,6|HORACIO POETA LÍRICO Y SATÍRICO ROMANO
"El cuchillo más afilado necesita piedra de amolar; …" (Primera parte)|1,5|ZOROASTRO  PROFETA PERSA
"… al igual que el hombre más sabio, los consejos" (Conclusión)|2,5|Zoroastro. Profeta persa
"Lo mejor que el hombre puede dar es una lágrima."|3,5|Alfonso de Lamartine. Escritor, poeta y político francés
"La esperanza es más viva que el reconocimiento."|2,5|Abbé de La Roche. Diplomático francés
"La batalla se pierde por una pausa de la voluntad."|1,5|Gustavo Le Bon. Médico, sociólogo y escritor francés
"No excederse nunca es el más grande de los excesos."|2,5|Joseph Leonard  médico estadounidense
"Quien favorece a gente buena labra en buena tierra"|2,4|ALDO MANUZIO  HUMANISTA E IMPRESOR ITALIANO
"No te hagas demasiado amigo de nadie; tendrás…" (Primera parte)|1,7|Marco Valerio Marcial
"… menos alegrías, pero también menos disgustos" (Conclusión)|3,5|Marco Valerio Marcial  poeta hispano-romano
"Es menos grave sufrir el castigo que merecerlo."|2,5|Ovidio. Poeta romano
"Sólo se tiran piedras al árbol cargado de frutos."|4,7|Proverbio turco
"Nadie, sino el vencedor, cambió la guerra por la paz."|1,6|Cayo Crispo Salustio. Historiador romano
"Mal obedecen los labios cuando el corazón murmura."|2,5|Voltaire. Escritor y filósofo francés
"La paciencia es el remedio que le queda al pobre."|3,5|JOHN CLARKE  MÉDICO Y ESCRITOR BRITÁNICO
"Un político piensa en las futuras elecciones …" (Primera parte)|1,5|NOEL CLARASÓ  ESCRITOR ESPAÑOL
"… y un estadista en las próximas generaciones" (Conclusión)|2,6|Noel Clarasó  escritor español
"Apresúrate en encontrar el camino de la cordura."|2,5|Arthur Young. Escritor inglés
"El deber es lo que esperamos que cumplan los demás."|3,6|Oscar Wilde. Escritor irlandés
"Más bienes tiene el hombre, más piensa en necesidad."|1,5|Charles Wagner hispanista norteamericano
"La mujer sin amor es como un hombre sin trabajo."|4,7|Charles Chincholle
"La mujer sin amor es como un hombre sin trabajo"|4,7|Charles Chincholle
"Más triunfo dio la fortuna al prudente que supo…" (Primera parte)|1,5|Lord Cherterfield  estadista y escritor inglés
"El que siembra con lágrimas recogerá con alegría."|2,5|David. 2° rey del antiguo Israel
"Un ángel: la mujer soñada. Un demonio: la mujer propia."|3,6|Adriano Decourcelle. Dramaturgo francés
" Los tiempos mudan, pero los hombres empeoran."|1,5|Salvador Díaz Mirón. Poeta mexicano
"No te rindas a los trabajos, procura vencerlos."|2,5|Virgilio poeta romano
"No te rindas a los trabajos, procura vencerlos."|2,5|Virgilio. poeta romano
"El comercio mezcla a los hombres, pero no los une."|3,6|Antonio de Villarroel. Militar catalán
"Siempre resultan funestos los medios ilícitos…" (Primera parte)|1,5|Niccoló Tommaseo. Político y pintor italiano
"… para fines buenos, por tentarnos a jugar con el mal" (Conclusión)|2,6|NICCOLÓ TOMMASEO  POLÍTICO Y PINTOR ITALIANO
"Jamás hallé compañero más sociable que la soledad."|3,6|Henry David Thoreau  escritor y filósofo estadounidense
"El arte de lisonjear dio origen al arte de agradar"|2,6|VOLTAIRE  ESCRITOR Y FILÓSOFO FRANCÉS
"Feliz el que llega a conocer las causas de las cosas."|2,6|Virgilio. Poeta romano
"Quiéreme cuando menos lo merezca, porque será en…" (Primera parte)|1,5|Rosa Jové. Licenciada en psicología
"ese momento cuando más necesite que me quieras" (Conclusión)|2,7|ROSA JOVE  LICENCIADA EN PSICOLOGÍA
"El deber es una senda que todos pueden seguir"|3,6|LEWIS MORRIS  POLÍTICO ESTADOUNIDENSE
"Combatirse a sí mismo es la más difícil guerra"|4,7|A. VON LOGAN  POETA ALEMÁN
"El hombre es una cuerda tendida sobre un abismo"|1,6|FRIEDRICH WILHELM NIETZSCHE FILÓSOFO, POETA Y FILÓLOGO ALEMÁN
"Ser breve es casi tener la cualidad de inspirado."|2,5|George Santayana. Filósofo, poeta y novelista español
"El ingrato el bien escribe en agua; el mal, en piedra."|3,6|Lope de Vega. Poeta, novelista y dramaturgo español
"El que no considera lo que tiene como la riqueza más…" (Primera parte)|1,5|Epicuro. Filósofo griego
"… grande, es infeliz, aunque sea dueño del mundo" (Conclusión)|2,6|EPICURO  FILÓSOFO GRIEGO
"El deseo y la felicidad no pueden vivir juntos"|1,6|EPICTETO  PENSADOR GRIEGO
"La confianza en sí mismo es el secreto del éxito."|2,5|Ralph W. Emerson ensayista y poeta estadounidense
"El amor es la poesía del hombre que no hace versos"|1,5|EDMUND Y JULES HUOT DE GONCOURT  HERMANOS ESCRITORES FRANCESES
"El primer paso de la ignorancia es presumir saber."|2,6|Baltasar Gracián. Autor de obras didácticas español
"La gratitud nos hace sentir felices, porque son…" (Primera parte)|1,5|Stefan Zweig. Escritor y biógrafo austríaco
"La gratitud nos hace sentir felices, porque son…" (Primera parte)|1,5|STEFAN ZWEIG  ESCRITOR Y BIÓGRAFO AUSTRÍACO
"… raras las ocasiones en las que se hace visible" (Conclusión)|2,5|STEFAN ZWEIG  ESCRITOR Y BIÓGRAFO AUSTRÍACO
"Y de las penas de ayer brotarán mañana versos"|2,5|FRANCISCO A. DE ICAZA  CRÍTICO Y POETA MEXICANO
"La vida de todo hombre es un camino hacia sí mismo."|4,7|Hermann Hesse. Escritor, poeta y novelista alemán
"Una mala costumbre sin importancia vence al amor."|1,6|María von Ebner-Eschenbach. Escritora austríaca
"La amistad es generosa, pero el amor suele ser avaro"|2,5|JUAN JACOBO ROUSSEAU  FILÓSOFO FRANCÉS
"Venciendo sin peligro se triunfa sin gloria"|3,7|PIERRE CORNEILLE  DRAMATURGO FRANCÉS
"Mientras una mujer pueda parecer diez años mas…" (Primera parte)|1,5|OSCAR WILDE  NOVELISTA, POETA Y AUTOR TEATRAL IRLANDÉS
"… joven que sus hijas, será completamente feliz" (Conclusión)|2,5|Oscar Wilde. Novelista, poeta y autor teatral irlandés
"A menudo el temor de un mal nos conduce a otro peor."|3,5|Nicolás Boileau-Despréaux  poeta y crítico francés
"Todos nos inclinamos hacia el odio o hacia el amor."|2,6|Clemente Brentano
"La virtud se viste de gris, no de colores brillantes"|1,5|BROOKS VON WYCH  CRÍTICO LITERARIO NORTEAMERICANO
"Los ríos son caminos que marchan por sí solos."|2,7|Blas Pascal. Matemático y filósofo francés
"El futuro no existe, pero lo pinta la esperanza"|2,4|GABRIEL ROSSETTI  PINTOR Y POETA INGLÉS
"Todos los grandes hombres tienen sus discípulos" (Primera parte)|1,6|OSCAR WILDE  ESCRITOR IRLANDÉS
"Noble cosa es, aun para un anciano, el aprender."|3,7|Sófocles. Dramaturgo ateniense
"El crítico sólo tiene un deber, decir la verdad."|1,4|Jules Rénard. Literato francés
"Lo mucho se vuelve poco con desear otro poco más"|4,7|FRANCISCO DE QUEVEDO Y VILLEGAS  ESCRITOR ESPAÑOL
"Cuando muere el hombre, la fama ensalza su nombre"|2,5|PROPERCIO  POETA ROMANO
"Todos los hombres son deliciosamente diferentes,…" (Primera parte)|1,5|ADELAIDE ANN PROCTER  ESCRITORA INGLESA
"Si no sabes escuchar, nunca serás bien escuchado"|3,5|PROVERBIO PERSA
"No abuses de las cosas buenas que la vida te otorgó."|3,6|Teócrito  poeta griego
"LASA RMAS SON LO DE MENOS PORQUE CON LA MISMA ESPADA" (Primera parte)|1,4|FRANCISCO VILLAESPESA  POETA Y DRAMATURGO ESPAÑOL
"… un criminal asesina y un héroe salva su patria." (Conclusión)|3,6|Francisco Villaespesa. Poeta y dramaturgo español
"Sé virtuoso y te considerarán un excéntrico."|3,7|Mark Twain. Escritor y humorista estadounidense
"La piedad sin orgullo sólo pertenece a la mujer."|2,5|Iván S. Tourguenieff. Escritor ruso
"El desprecio sirve de alivio pero no de consuelo."|1,4|Cirilo Tourneur. Autor dramático inglés
"Lo horrible son las menudencias de la vida diaria"|3,6|ALEJANDRO KUPRIN  ESCRITOR REALISTA RUSO
"La venganza es deleite de los espíritus mezquinos."|2,6|Juvenal. Poeta satírico romano
"El hombre debe pagar cara toda cosa que posea…" (Primera parte)|1,6|Federico Hebbel. Dramaturgo alemán
"… aunque no sea más que con el miedo de perderla" (Conclusión)|2,7|FEDERICO HEBBEL  DRAMATURGO ALEMÁN
"Los nuevos ricos tienen una ventaja: son ricos"|4,6|SACHA GUITRY  ACTOR, DIRECTOR Y GUIONISTA DE CINE RUSO
"En mi vida he aprendido dos reglas de sabiduría …" (Primera parte)|2,6|Francisco Guizot. Historiador y político francés
"… La primera de ellas es que se debe perdonar mucho…" (Segunda parte)|1,5|Francisco Guizot. Historiador y político francés
"… y la segunda dice que no deberíamos olvidar jamás" (Conclusión)|2,6|Francisco Guizot. Historiador y político francés
"Donde la ignorancia es gloria, es de tonto ser sabio."|3,5|Thomas Gray. Poeta y erudito inglés
"Para hacer cosas dignas de alabanza, una de las…" (Primera parte)|1,4|Arturo Graf  poeta y literato italiano
"… cosas necesarias es no tener miedo a la censura" (Conclusión)|2,6|ARTURO GRAF  POETA Y LITERATO ITALIANO
"¿Qué cosa hay más dulce que dejar de lado todo afán?"|2,6|CAYO VALERIO CÁTULO  POETA LATINO
"Quien aspira a una alta estima, invita a la censura"|2,7|INMANUEL KANT  FILÓSOFO ALEMÁN
"¿A quién has visto que se contente con un solo delito?"|1,4|JUVENAL  POETA SATÍRICO ROMANO
